parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12918084,,,,1,3,,4,1,,,948,948,,,,,6037,,1,,,,7,34093765,-117928053,6222,,,,,,0100,261,LCA1YY,60374054,24245,3101,,96473,0,,,,1,,,1954,,,79000,396000,2016,317000,4982.79,,,6.03741E+13
17143442,,,,2.5,4,,,2.5,,1047,2132,2132,,,1047,,6111,1,2,2,631,,,34225852,-119005765,7325,,,,,,1111,261,,61110053.03,51239,2061,,97091,8,,1,,,,,1991,2,,264301,440498,2016,176197,4695.4,,,6.11101E+13
12779587,,,,2,5,,4,2,,,2090,2090,,,,,6037,,2,,,,2,33991591,-118037084,19395,1,,,,1,0101,261,WHR1YY,60375015.01,14634,3101,,96169,0,,,,1,,,1939,,,53344,89569,2016,36225,1670.99,,,6.0375E+13
11639999,1,,,6,5,,12,6,,,9273,9273,,,,,6037,,6,,,,2,34087750,-118400524,31569,1,,,,1,0101,261,BHR1*,60377006,10389,3101,,96086,0,,,,1,,,2003,,,3988015,6665891,2016,2677876,77687.07,,,6.0377E+13
17076177,,,,2,3,,,2,,1146,2088,2088,,,1146,,6111,1,2,1,252,,,34281564,-119273445,6772,,,,,,1110,261,,61110020,34543,2061,761211,97081,7,,,,,270,,1949,2,,271954,1033429,2016,761475,10824.96,,,6.111E+13
17161126,,,,2,2,,,2,,1165,1165,1165,,,1165,,6111,,2,1,0,,,34218700,-119184000,,,,,,,1129,266,,61110033,13150,2061,,97107,4,,,,,,,1969,1,,90983,260745,2016,169762,3036.16,,,6.111E+13
11522597,1,,,3,3,,7,3,,,1943,1943,,,,,6037,,3,,,,2,34008578,-118397322,106664,,,,,,010C,266,CCC3,60377027,51617,3101,,96095,0,,,,1,,,1992,,,226872,678581,2016,451709,8045.88,,,6.0377E+13
14266288,,,,3,4,,,3,,,2733,2733,,,,,6059,,3,2,450,TRUE,,33692447,-117901497,7200,1,,,1,,122,261,,60590639.07,38032,1286,,96958,8,,,,,,,1969,2,,187238,460225,2016,272987,5409.14,,,6.05906E+13
14754337,,,,2,2,,,2,,,995,995,,,,,6059,,2,1,0,,,33653400,-117688336,,,,,,,34,266,,60590524.22,32380,1286,,96962,0,,,,,,,1985,,,94642,281393,2016,186751,2966.48,,,6.05905E+13
14702754,,,,2.5,3,,,2.5,,,2381,2381,,,,,6059,,2,2,0,,,33541225,-117644343,,,,,,,1,266,,60590320.58,52835,1286,764108,96998,0,,1,,,,,2004,,,352242,659000,2016,306758,10811.86,,,6.05903E+13
12332286,1,,,1,3,,6,1,,,1160,1160,,,,,6037,,1,,,,2,33945901,-118127230,6471,,,,,,0100,261,DOR15000*,60375509.02,4406,3101,,96101,0,,,,1,,,1946,,,131631,226613,2016,94982,2797.3,,,6.03755E+13
11539236,1,,,2,2,,9,2,,,1293,1293,,,,,6037,,2,,,,2,33992200,-118443000,,,,,,,010C,266,LACM(GM),60372754,12447,3101,403184,96047,0,,,,1,,,2013,,,289949,724872,2016,434923,8726.68,,,
12164470,,,,2,4,,4,2,,,2210,,,2210,,,6037,,2,,,,,34174553,-118150257,13877,,,,,,0200,246,PSR*,60374609,47019,3101,274695,96291,0,,,,2,,,1923,,,200000,850000,2016,650000,9991.87,,,6.03746E+13
13095013,,,,2,4,,6,2,,,1152,1152,,,,,6037,,2,,,,2,34037456,-117924534,6681,,,,,,0100,261,WCR16000*,60374079,14542,3101,,96525,0,,,,1,,,1971,,,147800,445000,2016,297200,5148.33,,,6.03741E+13
10752364,1,,,3,4,,7,3,,,2048,2048,,,,,6037,,3,,,,2,34133023,-118706840,5351,,,,,,010D,269,LCRPD 1000,60378003.29,37688,3101,,96336,0,,,,1,,,1988,,,221908,402952,2016,181044,5006.41,,,6.0378E+13
11312557,1,,,2,4,,6,2,,,1521,1521,,,,,6037,,2,,,,2,34673124,-118070260,7505,,,,,,0100,261,LRA22*,60379005.08,5534,3101,,97318,0,,,,1,,,1997,,,81256,101594,2016,20338,2074.28,,,6.0379E+13
10780990,,,,2,3,,4,2,,,1200,1200,,,,,6037,,2,,,,7,34199831,-118543582,4145,,,,,,0100,261,LAR1,60371325.01,12447,3101,40548,96364,0,,,,1,,,1950,,,41950,112106,2016,70156,1498.96,,,6.03713E+13
12349162,,,,1,2,,4,1,,,1107,1107,,,,,6037,,1,,,,7,33915916,-118120391,5681,,,,,,0100,261,DOR105,60375518,4406,3101,,96102,0,,,,1,,,1949,,,92445,169646,2016,77201,2194.76,,,6.03755E+13
13981215,,,,2.5,4,,,2.5,,,3127,3127,,,,,6059,2,2,2,594,TRUE,,33626997,-117894791,8800,,,1,,,122,261,,60590630.1,53571,1286,,96978,8,,1,,,,,1965,2,,260131,1120474,2016,860343,12033.8,,,6.05906E+13
10855670,,,,2,4,,4,2,,,1872,1872,,,,,6037,,2,,,,2,34159669,-118458992,5819,,,,,,0100,261,LAR1,60371289.1,12447,3101,27080,96412,0,,,,1,,,1920,,,22758,43235,2016,20477,673.69,,,6.03713E+13
11107924,1,,,2,4,,6,2,,,1522,1522,,,,,6037,,2,,,,2,34451416,-118530373,7314,,,,,,0100,261,SCUR2,60379200.18,54311,3101,6952,96373,0,,,,1,,,1976,,,98600,454000,2016,355400,6098.1,,,6.03792E+13
14380555,13,,,3,4,,,3,,,2800,2800,,,,,6059,1,3,2,630,,,33613169,-117681643,5985,1,,,,1,122,261,,60590320.15,12773,1286,,96995,9,,,,,,,1976,2,,209914,654135,2016,444221,6686.66,,,6.05903E+13
11262006,1,,,3,4,,8,3,,,2652,2652,,,,,6037,,3,,,,2,34658791,-118227711,11684,1,,,,1,0101,261,LCA11OOOO*,60379011.01,5534,3101,,97319,0,,,,1,,,1989,,,218000,306000,2016,88000,4429.69,,,6.0379E+13
14055266,,,,1.5,3,,,1.5,,,1122,1122,,,,,6059,,1,,,,,33674483,-117955505,880,,,,,,122,261,,60590992.15,25218,1286,,96964,5,,1,,,,,1963,2,,54628,347295,2016,292667,4004.18,,,6.0591E+13
12075848,1,,,3,4,,8,3,,,2560,2560,,,,,6037,,3,,,,2,34182772,-118202962,9372,1,,,,1,0101,261,GLR1-R*,60373009.01,45457,3101,273633,96325,0,,,,1,,,1972,,,89070,669820,2016,580750,7422.08,,,6.0373E+13
14293713,13,,,2,4,,,2,,,2180,2180,,,,,6059,,2,2,484,,,33655449,-117874527,19800,1,,,,1,122,261,,60590631.01,53571,1286,,96978,7,,,,,,,1942,2,,169455,792312,2016,622857,8968.06,,,6.05906E+13
14286565,,,,2,3,,,2,,,1268,1268,,,,,6059,,2,2,462,,,33721797,-117815754,5136,,,,,,122,261,,60590525.02,27491,1286,,97016,6,,,,,,,1968,1,,99708,585000,2016,485292,6658.6,,,6.05905E+13
17062481,,,,0,0,,,,,,,,,,,,6111,,,,,,,34420518,-118925078,284011,,,,,,1112,261,,61110003.04,18098,2061,,97094,0,,,,,,,,,,280194,865803,2016,585609,9858.1,,,6.111E+13
11752998,,,,2,2,,7,2,,,1689,1689,,,,,6037,,2,,,,,34052632,-118356408,5966,,,,,,0100,261,LAR1,60372171.01,12447,3101,274514,96000,0,,,,1,,,1941,,,158106,1030433,2016,872327,12487.64,,,6.03722E+13
11283125,1,,,3,4,,8,3,,,2035,2035,,,,,6037,,3,,,,2,34669512,-118113288,7673,,,,,,0100,261,LRRA6500*,60379005.04,5534,3101,,97318,0,,,,1,,,1989,,,108500,205000,2016,96500,3234.3,,,6.0379E+13
14748862,,,,2.5,2,,,2.5,,,2920,2920,,,,,6059,,2,2,0,,,33630461,-117863964,,,,,,,34,266,,60590630.07,53571,1286,,96978,0,,1,,,,,1981,,,393832,1096985,2016,703153,11783.34,,,6.05906E+13
14230422,,,,3,4,,,3,,,2673,2673,,,,,6059,,3,2,507,,,33817384,-117826152,8100,1,,,,1,122,261,,60590758.11,33252,1286,,97065,8,,,,,,,1964,2,,161266,361485,2016,200219,4009.28,,,6.05908E+13
17135741,,,,2,2,,,2,,960,960,960,,,960,,6111,1,2,2,0,,,34224000,-119038515,,,,,,,1129,266,,61110055.04,51239,2061,,97089,0,,,,,,,1983,1,,152022,288757,2016,136735,3132.9,,,6.11101E+13
11225659,1,,,2,3,,6,2,,,1483,1483,,,,,6037,,2,,,,2,34558488,-117936145,37400,,,,,,0100,261,LCA11*,60379100.01,29189,3101,,97323,0,,,,1,,,1987,,,151410,184384,2016,32974,2186.16,,,6.03791E+13
11870056,1,,,2,3,,6,2,,,1598,1598,,,,,6037,,2,,,,2,34027584,-118117366,8855,,,,,,0100,261,MNR1YY,60375300.05,25953,3101,,96192,0,,,,1,,,1962,,,147041,435077,2016,288036,6523.85,,,6.03753E+13
11754151,,,,2,3,,8,2,,,2226,2226,,,,,6037,,2,,,,2,34056074,-118373294,6749,1,,,,1,010G,261,LAR1,60372168,12447,3101,403194,96016,0,,,,1,,,1935,,,214000,357000,2016,143000,4848.53,,,6.03722E+13
11439410,,,,2,4,,4,2,,,1831,,,1831,,,6037,,2,,,,,33892574,-118350291,6222,,,,,,0200,246,LAR2YY,60376038.02,46178,3101,,96111,0,,,,2,,,1952,,,177397,342559,2016,165162,4579.12,,,6.0376E+13
13904184,,,,2,4,,,2,,,1657,1657,,,,,6059,,2,1,360,,,33845164,-118022136,6000,,,,,,122,261,,60591103.04,10608,1286,,96180,8,,,,,,,1955,2,,32885,56911,2016,24026,895.52,,,6.05911E+13
10809611,,,,0,0,4,6,,,,1812,,,1812,,,6037,,,,,,,34157441,-118605262,6275,,,,,,1210,31,LAC1,60371374.01,12447,3101,48570,96387,0,,,,,,,1954,1,,387590,553697,2016,166107,6923.2,,,
11131991,1,,,3,3,,8,3,,,1614,1614,,,,,6037,,3,,,,2,34388700,-118582000,171904,1,,,,1,010C,266,LCA25*,60379203.39,,3101,,96395,0,,,,1,,,1998,,,164000,390000,2016,226000,5734.66,,,6.03792E+13
11262297,1,,,3,3,,8,3,,,1738,1738,,,,,6037,,3,,,,2,34654178,-118227349,6123,,,,,,0100,261,LCA11OOOO*,60379011.01,5534,3101,,97319,0,,,,1,,,1992,,,124152,181572,2016,57420,2862.16,,,6.0379E+13
10864618,1,,,2,2,,7,2,,,1964,1964,,,,,6037,,2,,,,2,34141867,-118460435,27209,,,,,,0100,261,LARE40,60371416,12447,3101,27080,96412,0,,,,1,,,1953,,,138584,251761,2016,113177,3283.1,,,6.03714E+13
12540939,1,,,2,2,,8,2,,,1019,1019,,,,,6037,,2,,,,2,33789500,-118161000,47551,,,,,,010C,266,LBCO,60375751.01,46298,3101,416315,96238,0,,,,1,,,1993,,,123720,165287,2016,41567,2019.27,,,6.03758E+13
12706462,,,,2,4,,8,2,,,1730,1730,,,,,6037,,2,,,,2,33790085,-118363983,9794,,,,,,0100,261,RERA10000*,60376702.02,33727,3101,,96121,0,,,,1,,,1956,,,59875,110805,2016,50930,1525.87,,,6.03767E+13
12558691,,,,2,2,,8,2,,,1352,1352,,,,,6037,,2,,,,2,33771300,-118201000,32324,,,,,,010C,266,LBPD14,60375759.01,46298,3101,273486,96236,0,,,,1,,,1984,,,169200,325000,2016,155800,3877.12,,,6.03758E+13
10802435,1,,,2,5,,6,2,,,1706,1706,,,,,6037,,2,,,,2,34167201,-118539358,7087,,,,,,0100,261,LAR1,60371394.01,12447,3101,47950,96379,0,,,,1,,,1950,,,72568,173132,2016,100564,2140.21,,,6.03714E+13
12249886,,,,3,3,,8,3,,,1666,1666,,,,,6037,,3,,,,2,33885900,-118292000,62475,,,,,,010C,266,GAR3,60376031.01,45398,3101,,96104,0,,,,1,,,1990,,,215601,286477,2016,70876,3514.4,,,6.0376E+13
13135476,,,,0,0,,,,,,1632,1632,,,,,6037,,,,,,,34115403,-117764012,,,,,,,070P,263,,60374016.01,39308,3101,763172,96494,0,,,,,,,1972,,,,,2016,,335.83,,,
14344811,13,,,2,3,,,2,,,1377,1377,,,,,6059,1,2,2,450,,,33713914,-117764942,4410,,,,,,122,261,,60590525.25,52650,1286,276486,96954,6,,,,,,,1977,1,,104942,746000,2016,641058,7596,,,6.05905E+13
10740503,1,,,3,3,,8,3,,,1595,1595,,,,,6037,,3,,,,2,34156370,-118697790,870,1,,,,1,010C,266,LCR3*,60378003.28,37688,3101,,96337,0,,,,1,,,1981,,,165143,270040,2016,104897,3384.48,,,6.0378E+13
14478507,,,,3,3,,,3,,,3075,3075,,,,,6059,,3,3,720,,,33629316,-117629400,6158,,,,,,122,261,,60590320.37,12773,1286,,96996,0,,,,,,,1999,,,386020,923877,2016,537857,8948.44,,,6.05903E+13
13014738,,,,1,2,,4,1,,,929,929,,,,,6037,,1,,,,7,34140681,-117913105,5215,,,,,,0100,261,AZR1C*,60374006.02,37015,3101,,96464,0,,,,1,,,1952,,,63166,315836,2016,252670,3940.14,,,6.0374E+13
11006126,,,,2,3,,6,2,,,1067,1067,,,,,6037,,2,,,,2,34320422,-118406756,7629,,,,,,0100,261,LARS,60371061.11,12447,3101,34213,96368,0,,,,1,,,1962,,,211537,370733,2016,159196,4546.04,,,6.03711E+13
11858231,,,,1,1,,5,1,,,648,648,,,,,6037,,1,,,,7,34048870,-118100873,6448,,,,,,0100,261,LCR1YY,60374825.21,54212,3101,,96510,0,,,,1,,,1937,,,61714,174618,2016,112904,2288.72,,,6.03748E+13
10866761,1,,,4,4,,7,4,,,3220,3220,,,,,6037,,4,,,,2,34156011,-118488779,16894,1,,,,1,0101,261,LARE9,60371397.01,12447,3101,51906,96426,0,,,,1,,,1937,,,241926,995856,2016,753930,12157.22,,,6.03714E+13
11698681,,,,2,3,,6,2,,,2061,2061,,,,,6037,,2,,,,2,33992877,-118352043,7249,,,,,,0100,261,LCR1*,60377031,396550,3101,,96024,0,,,,1,,,1940,,,40568,84867,2016,44299,1603.26,,,6.0377E+13
14174968,13,,,2.5,3,,,2.5,,,2114,2114,,,,,6059,,2,2,460,TRUE,,33891093,-117875652,5130,,,1,,,122,261,,60590117.08,26531,1286,,97068,8,,1,,,,,1978,2,,181513,534189,2016,352676,6358.9,,,6.05901E+13
13974432,,,,2,4,,,2,,,1706,1706,,,,,6059,,2,2,430,,,33730975,-117912312,6060,,,,,,122,261,,60590748.03,47568,1286,268604,97004,5,,,,,,,1961,1,,81009,288956,2016,207947,3492.16,,,6.05907E+13
12480823,,,,1,3,,4,1,,,1006,1006,,,,,6037,,1,,,,7,33867602,-118126570,5752,,,,,,0100,261,LKR1YY,60375700.02,12292,3101,,96212,0,,,,1,,,1942,,,83841,419211,2016,335370,5030.15,,,6.03757E+13
12427792,1,,,2,3,,6,2,,,1093,1093,,,,,6037,,2,,,,2,33839200,-118073000,62693,1,,,,1,010C,266,LKMHP*,60375551.02,12292,3101,,96215,0,,,,1,,,1984,,,92611,226330,2016,133719,2808.2,,,6.03756E+13
11586214,,,,4,4,,6,4,,,2484,,,2484,,,6037,,4,,,,,34010056,-118469433,6974,,,,,,0400,248,SMR3*,60377022.03,26964,3101,761545,96152,0,,,,4,,,1940,,,36598,366107,2016,329509,4631.37,,,6.0377E+13
12041759,,,,2,3,,6,2,,,988,988,,,,,6037,,2,,,,7,34238378,-118259882,5624,,,,,,0100,261,GLR1YY,60373003.02,45457,3101,273400,96330,0,,,,1,,,1948,,,111677,558387,2016,446710,6133.91,,,6.0373E+13
11286094,,,,2,4,,4,2,,,1290,1290,,,,,6037,,2,,,,7,34682863,-118140030,6301,,,,,,0100,261,LRR17000*,60379007.01,5534,3101,,97317,0,,,,1,,,1954,,,55496,74702,2016,19206,1672.44,,,6.0379E+13
12294477,,,,1,2,,4,1,,,1161,1161,,,,,6037,,1,,,,7,33933275,-118202020,4788,,,,,,0100,261,LYR1YY,60375402.02,32616,3101,,96113,0,,,,1,,,1944,,,93135,329689,2016,236554,4582.68,,,6.03754E+13
11267214,1,,,3,4,,7,3,,,2752,2752,,,,,6037,,3,,,,2,34673987,-118199054,9653,1,,,,1,0104,261,LRR110000*,60379010.1,5534,3101,,97319,0,,,,1,,,1982,,,202844,270458,2016,67614,3954.99,,,6.0379E+13
11660969,,,,3,3,,7,3,,,2362,2362,,,,,6037,,3,,,,2,34054436,-118494278,8422,1,,,,1,0101,261,LAR1,60372628.02,12447,3101,113910,96030,0,,,,1,,,1953,,,101525,1654857,2016,1553332,19928.22,,,6.03726E+13
17255553,,,,2,4,,,2,,1787,1787,1787,,,1787,,6111,1,2,2,460,,,34272932,-118756779,7800,,,,,,1111,261,,61110079.04,27110,2061,,97118,7,,,,,,,1974,1,,144487,218652,2016,74165,2726.98,,,6.11101E+13
14274221,,,,1,3,,,1,,,1229,1229,,,,,6059,,1,1,273,,,33652898,-117937621,7525,,,,,,122,261,,60590638.03,38032,1286,,96959,6,,,,,,,1954,1,,49909,373126,2016,323217,4569.98,,,6.05906E+13
12749221,,,,2,4,,6,2,,,1874,1874,,,,,6037,,2,,,,2,33904440,-118027473,6980,,,,,,0100,261,LMR1*,60375040.02,5465,3101,,96190,0,,,,1,,,1953,,,143239,267729,2016,124490,3536.06,,,6.0375E+13
11720468,,,,1,3,,4,1,,,2176,2176,,,,,6037,,1,,,,7,34019685,-118300591,6700,,,,,,0100,261,LAR2,60372225,12447,3101,118208,95999,0,,,,1,,,1900,,,50864,254328,2016,203464,3178.26,,,6.03722E+13
14110028,13,,,2,4,,,2,,,1996,1996,,,,,6059,,2,2,488,,,33826851,-118045667,6300,,,,,,122,261,,60591101.11,44833,1286,,96185,7,,,,,,,1965,2,,61664,85456,2016,23792,1207.58,,,6.05911E+13
11827077,,,,2,4,,4,2,,,1092,,,1092,,,6037,,2,,,,,34043559,-118162075,5052,,,,,,0200,246,LCR2*,60375305,17882,3101,,96003,0,,,,2,,,1960,,,23382,37231,2016,13849,1274.19,,,6.03753E+13
14238507,13,,,1.5,2,,,1.5,,,1602,1602,,,,,6059,,1,2,462,,,33783100,-117877000,860,,,,,,122,261,,60590760,33252,1286,,97066,5,,1,,,,,1972,2,,49493,66018,2016,16525,955.66,,,6.05908E+13
10756554,1,,,3,3,,8,3,,,2214,2214,,,,,6037,,3,,,,2,34129585,-118644860,11620,,,,,,0100,261,LCA11*,60378001.01,37688,3101,,96337,0,,,,1,,,1978,,,154930,774663,2016,619733,9002.72,,,6.0378E+13
13987976,,,,3,4,,,3,,,2099,2099,,,,,6059,,3,2,505,,,33804470,-117975065,2856,,,,,,1,261,,60590878.05,,1286,,97023,0,,,,,,,2001,,,227965,426495,2016,198530,5141.98,,,6.05909E+13
11970687,1,,,2,4,,8,2,,,1772,1772,,,,,6037,,2,,,,2,34115247,-118221720,6939,,,,,,0100,261,LAR1,60371862.03,12447,3101,116774,96046,0,,,,1,,,1968,,,72878,117796,2016,44918,1483.88,,,6.03719E+13
10790450,,,,2,4,,6,2,,,1500,1500,,,,,6037,,2,,,,2,34190465,-118611508,7489,,,,,,0100,261,LARS,60371351.11,12447,3101,48570,96338,0,,,,1,,,1958,,,126500,533006,2016,406506,6494.08,,,6.03714E+13
14167210,,,,2,4,,,2,,,1606,1606,,,,,6059,1,2,2,528,,,33898333,-117843623,11200,1,,,,1,122,261,,60590117.18,21412,1286,,97078,7,,,,,,,1976,1,,121908,356089,2016,234181,2909.58,,,6.05901E+13
11086607,1,,,3,3,,8,3,,,1369,1369,,,,,6037,,3,,,,2,34256100,-118591000,45074,1,,,,1,010C,266,LARD1.5,60371133.21,12447,3101,37835,96346,0,,,,1,,,1981,,,140548,218355,2016,77807,2727.83,,,6.03711E+13
12989964,,,,2,3,,6,2,,,1484,1484,,,,,6037,,2,,,,2,34072424,-117971268,6497,,,,,,0100,261,BPR1*,60374048.02,10241,3101,,96465,0,,,,1,,,1983,,,93707,340108,2016,246401,4237.64,,,6.0374E+13
11286129,,,,2,4,,4,2,,,1269,1269,,,,,6037,,2,,,,7,34683176,-118139464,6315,,,,,,0100,261,LRR17000*,60379007.01,5534,3101,,97317,0,,,,1,,,1954,,,50155,67599,2016,17444,1588.03,,,6.0379E+13
14504999,,,,2,3,,,2,,,1494,1494,,,,,6059,,2,2,460,,,33645241,-117663491,5000,,,,,,122,261,,60590320.29,32380,1286,,96962,7,,,,,,,1979,1,,117870,290017,2016,172147,3006.98,,,6.05903E+13
17232594,,,,3,4,,,3,,1660,2535,2535,,,1660,,6111,2,3,2,580,,,34290283,-118716343,9296,1,378,,,1,1111,261,,61110084.01,27110,2061,,97116,9,,,,,1065,,1968,2,,336430,535117,2016,198687,6197.3,,,6.11101E+13
14739738,,,,2.5,2,,,2.5,,,1360,1360,,,,,6059,,2,2,0,,,33604058,-117739544,3553,,,,,,34,266,,60590626.35,37086,1286,,96974,0,,1,,,,,1989,,,156829,462000,2016,305171,4573.78,,,6.05906E+13
12023201,,,,1,2,,4,1,,,817,817,,,,,6037,,1,,,,7,34112617,-118380093,5230,,,,,,0100,261,LAR1,60371943,12447,3101,113749,96027,0,,,,1,,,1953,,,82286,224167,2016,141881,2763.77,,,6.03719E+13
17107337,,,,2,2,,,2,,1010,1010,1010,,,1010,,6111,,2,1,0,,,34265406,-119215686,,,,,,,1129,266,,61110015.02,34543,2061,,97083,4,,,,,,,2006,1,,124000,356000,2016,232000,4249.98,,,6.111E+13
14513576,,,,0,0,,,,,,,,,,,,6059,,,,,,,33755100,-117997000,,,,,,,0,263,,60590998.02,34780,1286,,96990,0,,,,,,,,,,4379,4379,2016,,,,,6.0591E+13
10846893,1,,,5,4,,11,5,,,4517,4517,,,,,6037,,5,,,,2,34168858,-118436782,7679,,,,,,0100,261,LAR1,60371286.02,12447,3101,27080,96410,0,,,,1,,,1991,,,629006,1167980,2016,538974,14139.95,,,6.03713E+13
10758435,,,,2,3,,8,2,,,1320,1320,,,,,6037,,2,,,,2,34154472,-118617826,12951,,,,,,0100,261,LARE40,60371374.02,12447,3101,48570,96387,0,,,,1,,,1960,,,95425,477143,2016,381718,5856.87,,,6.03714E+13
14421439,,,,4.5,3,,,4.5,,,2959,2959,,,,,6059,2,4,2,420,,,33507709,-117730468,6000,,,,,,122,261,,60590423.24,25459,1286,,96987,0,,1,,,,,2006,,,367981,913725,2016,545744,9264.96,,,6.05904E+13
17208150,,,,3,4,,,3,,1336,2388,2388,,,1336,,6111,1,3,2,529,,,34229652,-118874135,8100,,,,,,1111,261,,61110063.01,34278,2061,,96383,8,,,,,300,,1966,2,,210343,318981,2016,108638,3381.9,,,6.11101E+13
14511274,,,,0,0,,,,,,,,,,,,6059,,,,,,,33517200,-117758000,,,,,,,71,263,,60590626.32,52842,1286,,96969,0,,,,,,,,,,7281,7281,2016,,73.8,,,6.05906E+13
14183355,,,,3,4,,,3,,,2338,2338,,,,,6059,,3,2,653,TRUE,,33884168,-117841058,8075,1,,,1,,122,261,,60590218.1,26531,1286,,97068,8,,,,,,,1969,2,,179493,763961,2016,584468,8871.98,,,6.05902E+13
11679479,,,,3,3,,10,3,,,2884,2884,,,,,6037,,3,,,,2,34040312,-118644473,13294,1,,,,1,0101,261,LCR110,60378005.04,12520,3101,,96116,0,,,,1,,,1980,,,254449,1141853,2016,887404,13728.08,,,6.0378E+13
17051159,,,,0,0,,,,,,1344,,1344,,,,6111,,,,,,,34379104,-119435121,287496,,,,,,1116,263,,61110012.06,34543,2061,,97081,0,,,,,,,1980,,,58797,420823,2016,362026,4421.82,,,6.111E+13
11425702,1,,,3,3,,8,3,,,1615,1615,,,,,6037,,3,,,,2,33904365,-118330071,194747,,,,,,010C,266,HAH*,60376025.07,42150,3101,,96107,0,,,,1,,,1989,,,218149,302394,2016,84245,3911.22,,,6.0376E+13
10784005,,,,2,2,,4,2,,,1392,1392,,,,,6037,,2,,,,7,34192383,-118549852,6242,,,,,,0100,261,LAR1,60371325.02,12447,3101,40548,96364,0,,,,1,,,1951,,,103973,276633,2016,172660,3438.65,,,6.03713E+13
11261068,1,,,3,4,,7,3,,,2730,2730,,,,,6037,,3,,,,2,34635381,-118218117,10920,,,,,,0100,261,LCA110000*,60379103.01,5534,3101,,97319,0,,,,1,,,1988,,,186038,232574,2016,46536,3653.37,,,6.03791E+13
12571089,,,,2,2,,6,2,,,925,925,,,,,6037,,2,,,,2,33812430,-118261584,1904165,,,,,,010C,266,CARM25U&D*,60375439.05,10723,3101,,96229,0,,,,1,,,1963,,,47057,73517,2016,26460,1376.43,,,6.03754E+13
14746352,,,,2,2,,,2,,,1084,1084,,,,,6059,,2,1,0,,,33657000,-117983000,,,,,,,34,266,,60590992.2,25218,1286,,96964,0,,,,,,,1991,,,156651,550000,2016,393349,6250.54,,,6.0591E+13
13122976,,,,0,0,,,,,,2056,2056,,,,,6037,,,,,,,34019770,-118789549,,,,,,,070P,263,,60378004.08,12520,3101,764167,96116,0,,,,,,,2005,,,,,2016,,1852.82,,,
13862370,,,,3.5,3,,,3.5,,,2651,2651,,,,,6059,,3,2,404,,,33664180,-118006078,2875,,,,,,1,261,,60590993.11,25218,1286,,96966,0,,1,,,,,2003,,,380711,1491000,2016,1110289,16494.16,,,6.0591E+13
12332388,,,,2,3,,6,2,,,1440,1440,,,,,6037,,2,,,,2,33943023,-118120237,6312,,,,,,0100,261,DOR15000*,60375509.02,4406,3101,,96101,0,,,,1,,,1954,,,34974,68702,2016,33728,1034.66,,,6.03755E+13
12495637,,,,4,3,,6,4,,,1800,1800,,,,,6037,,4,,,,7,33811578,-118131462,5554,,,,,,0100,261,LBR1N,60375741,46298,3101,273263,96242,0,,,,1,,,1949,,,158689,276556,2016,117867,3342.42,,,6.03757E+13
11629426,1,,,2,2,,9,2,,,1515,1515,,,,,6037,,2,,,,2,34073900,-118385000,5850,,,,,,010C,266,LAR3,60372149.01,12447,3101,276450,96029,0,,,,1,,,1992,,,186740,904282,2016,717542,10889.76,,,6.03721E+13
12736671,1,,,3,5,,8,3,,,2763,2763,,,,,6037,,3,,,,2,33910938,-118003986,12382,,,,,,010D,269,LMR1B15AWH,60375036.02,5465,3101,,96190,0,,,,1,,,1975,,,244078,430725,2016,186647,5492.99,,,6.0375E+13
11597336,,,,2,2,,8,2,,,870,870,,,,,6037,,2,,,,,34005302,-118391002,163747,,,,,,010C,266,CCPD*,60377025.02,51617,3101,262098,96095,0,,,,1,,,1973,,,108596,180984,2016,72388,2320.73,,,6.0377E+13
10972505,1,,,2,2,,6,2,,,956,956,,,,,6037,,2,,,,2,34305400,-118432000,153170,1,,,,1,010C,266,LARD1.5,60371061.14,12447,3101,34213,96368,0,,,,1,,,1985,,,106136,132697,2016,26561,1602.76,,,6.03711E+13
14530447,,,,0,0,,,,,,,,,,,,6059,,,,,,,33770043,-117844735,,,,,,,71,263,,60590754.04,47568,1286,,97005,0,,,,,,,,,,51722,51722,2016,,460.62,,,6.05908E+13
10748493,1,,,5,4,,9,5,,,4366,4366,,,,,6037,,5,,,,2,34122597,-118853178,23458,,,,,,010D,269,WVRPD56*,60378003.26,41673,3101,,96384,0,,,,1,,,2002,,,771393,1285731,2016,514338,14686.81,,,6.0378E+13
