parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
14694063,,,,2.0,2.0,,,2.0,,,1348.0,1348.0,,,,,6059.0,,2.0,2.0,0.0,,,33724814.0,-118072801.0,,,,,,,34,266.0,,60590995.132002,25218.0,1286.0,,96967.0,0.0,,,,,,,1979.0,,,18819.0,75340.0,2016.0,56521.0,1085.42,,,60590995132002.0
12155128,,,,3.0,2.0,,8.0,3.0,,,2429.0,2429.0,,,,,6037.0,,3.0,,,,2.0,34211521.0,-118195943.0,18274.0,,,,,,0100,261.0,LFR120*,60374605.022,46080.0,3101.0,,96271.0,0.0,,,,1.0,,,1947.0,,,173071.0,660526.0,2016.0,487455.0,8796.69,,,60374605022000.0
11752394,,,,4.0,6.0,,,4.0,,,3176.0,,,3176.0,,,6037.0,,4.0,,,,,34055733.0,-118357257.0,5947.0,,,,,,0400,248.0,LAR3,60372163.00101,12447.0,3101.0,274514.0,96000.0,0.0,,,,4.0,,,1939.0,,,221922.0,528392.0,2016.0,306470.0,6632.22,,,60372163001010.0
11453071,,,,3.0,2.0,,7.0,3.0,,,1388.0,1388.0,,,,,6037.0,,3.0,,,,2.0,33864000.0,-118310000.0,49561.0,,,,,,010C,266.0,GARR-MD,60376501.012001,54722.0,3101.0,416334.0,96105.0,0.0,,,,1.0,,,1980.0,,,172643.0,215795.0,2016.0,43152.0,2555.87,,,60376501012001.0
11429344,,,,2.0,3.0,,6.0,2.0,,,1410.0,1410.0,,,,,6037.0,,2.0,,,,2.0,33910191.0,-118317602.0,5300.0,,,,,,0100,261.0,GAR1,60376026.005001,45398.0,3101.0,,96106.0,0.0,,,,1.0,,,1956.0,,,74967.0,264749.0,2016.0,189782.0,3335.58,,,60376026005001.0
12301037,,,,4.0,4.0,,4.0,4.0,,,1774.0,,,1774.0,,,6037.0,,4.0,,,,,33952600.0,-118223000.0,5372.0,,,,,,0400,248.0,SGR3YY,60375356.042,47762.0,3101.0,,96125.0,0.0,,,,4.0,,,1947.0,,,233427.0,350140.0,2016.0,116713.0,4865.08,,,60375356042000.0
14089009,,,,2.0,3.0,,,2.0,,,1363.0,1363.0,,,,,6059.0,,2.0,2.0,468.0,,,33745684.0,-118099356.0,5100.0,1.0,,,,1.0,122,261.0,,60590995.041022,54352.0,1286.0,,96225.0,6.0,,,,,,,1958.0,1.0,,66325.0,868596.0,2016.0,802271.0,9878.32,Y,15.0,60590995041022.0
14213472,,,,3.0,3.0,,,3.0,,,2178.0,2178.0,,,,,6059.0,,3.0,2.0,451.0,,,33839006.0,-117809937.0,2536.0,,,,,,122,261.0,,60590758.131002,16764.0,1286.0,113455.0,97026.0,7.0,,,,,,,1981.0,2.0,,189157.0,594000.0,2016.0,404843.0,6483.1,,,60590758131002.0
168182628,,,,2.5,3.0,,,2.5,,,1772.0,1772.0,,,,,6059.0,,2.0,2.0,0.0,,,33735981.0,-117749713.0,,,,,,,1,266.0,,60590524.201,,1286.0,,,0.0,,1.0,,,,,2015.0,,,276291.0,773731.0,2016.0,497440.0,11432.64,,,
11708515,,,,2.0,3.0,,6.0,2.0,,,1558.0,1558.0,,,,,6037.0,,2.0,,,,2.0,34010530.0,-118312418.0,5604.0,,,,,,0100,261.0,LARD5,60372315.003001,12447.0,3101.0,118208.0,96043.0,0.0,,,,1.0,,,1984.0,,,81666.0,327874.0,2016.0,246208.0,4162.35,,,60372315003001.0
12061410,1.0,,,3.0,2.0,,8.0,3.0,,,1399.0,1399.0,,,,,6037.0,,3.0,,,,2.0,34162100.0,-118259000.0,7581.0,,,,,,010C,266.0,GLR4YY,60373012.042001,45457.0,3101.0,275856.0,96321.0,0.0,,,,1.0,,,1985.0,,,175246.0,391612.0,2016.0,216366.0,4333.1,,,60373012042001.0
11756280,1.0,,,4.0,4.0,,8.0,4.0,,,2894.0,2894.0,,,,,6037.0,,4.0,,,,2.0,34059292.0,-118330166.0,5843.0,,,,,,0100,261.0,LAR1,60372127.023005,12447.0,3101.0,274514.0,95986.0,0.0,,,,1.0,,,1923.0,,,264049.0,439057.0,2016.0,175008.0,5395.22,,,60372127023005.0
11165437,1.0,,,3.0,3.0,,7.0,3.0,,,2246.0,2246.0,,,,,6037.0,,3.0,,,,2.0,34391708.0,-118558745.0,8081.0,1.0,,,,1.0,0101,261.0,SCUR2,60379203.344001,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1977.0,,,251760.0,629411.0,2016.0,377651.0,8259.24,,,60379203344001.0
13010007,,,,2.0,4.0,,6.0,2.0,,,1775.0,1775.0,,,,,6037.0,,2.0,,,,7.0,34090050.0,-118062988.0,6588.0,,,,,,0100,261.0,TCR1*,60374321.024009,14111.0,3101.0,,96517.0,0.0,,,,1.0,,,1951.0,,,70056.0,92811.0,2016.0,22755.0,1386.06,,,60374321024009.0
13099752,1.0,,,3.0,4.0,,8.0,3.0,,,2243.0,2243.0,,,,,6037.0,,3.0,,,,2.0,33999826.0,-117841266.0,7982.0,,,,,,0100,261.0,LCR108,60374033.221019,24384.0,3101.0,,96522.0,0.0,,,,1.0,,,1966.0,,,150861.0,332362.0,2016.0,181501.0,4056.81,,,60374033221019.0
10877702,,,,1.0,3.0,,4.0,1.0,,,986.0,986.0,,,,,6037.0,,1.0,,,,7.0,34205454.0,-118375770.0,6691.0,,,,,,0100,261.0,LAR1,60371230.102007,12447.0,3101.0,41131.0,96375.0,0.0,,,,1.0,,,1945.0,,,37154.0,64675.0,2016.0,27521.0,981.5,,,60371230102007.0
11305268,1.0,,,3.0,3.0,,7.0,3.0,,,2229.0,2229.0,,,,,6037.0,,3.0,,,,2.0,34682349.0,-118204079.0,11299.0,,,,,,0100,261.0,LRR7,60379010.043085,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2012.0,,,189841.0,253294.0,2016.0,63453.0,7435.52,,,60379010043085.0
13128413,,,,0.0,0.0,,,,,,644.0,644.0,,,,,6037.0,,,,,,,33819478.0,-118295519.0,,,,,,,070P,263.0,,60375436.021019,118878.0,3101.0,,96160.0,0.0,,,,,,,1991.0,,,,,2016.0,,165.05,,,
17076875,,,,2.0,4.0,,,2.0,,1612.0,1612.0,1612.0,,,1612.0,,6111.0,1.0,2.0,1.0,273.0,,,34279818.0,-119273220.0,5998.0,,,,,,1110,261.0,,61110020.002015,34543.0,2061.0,,97081.0,7.0,,,,,,,1924.0,1.0,,35176.0,51714.0,2016.0,16538.0,659.78,,,61110020002015.0
12508448,,,,2.0,2.0,,4.0,2.0,,,1712.0,1712.0,,,,,6037.0,,2.0,,,,2.0,33791236.0,-118159929.0,5501.0,1.0,,,,1.0,0101,261.0,SHR3*,60375734.025003,27103.0,3101.0,,96234.0,0.0,,,,1.0,,,1954.0,,,157586.0,373431.0,2016.0,215845.0,4774.1,,,60375734025003.0
11169566,1.0,,,2.0,2.0,,8.0,2.0,,,910.0,910.0,,,,,6037.0,,2.0,,,,2.0,34412300.0,-118552000.0,531830.0,1.0,,,,1.0,010C,266.0,SCUR4,60379203.291014,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1987.0,,,144279.0,218447.0,2016.0,74168.0,3301.55,,,60379203291014.0
14108563,13.0,,,1.0,3.0,,,1.0,,,989.0,989.0,,,,,6059.0,,1.0,,,,,33816632.0,-118046768.0,1549.0,,,,,,122,261.0,,60591101.061,44833.0,1286.0,,96185.0,6.0,,,,,,,1965.0,1.0,,50984.0,264198.0,2016.0,213214.0,3248.04,,,60591101061000.0
12679194,,,,2.0,3.0,,6.0,2.0,,,1132.0,1132.0,,,,,6037.0,,2.0,,,,2.0,33825874.0,-118361227.0,5508.0,,,,,,0100,261.0,TORR-LO,60376512.013,54722.0,3101.0,416967.0,96163.0,0.0,,,,1.0,,,1954.0,,,66992.0,335267.0,2016.0,268275.0,3923.81,,,60376512013000.0
10940197,,,,1.0,2.0,,4.0,1.0,,,1048.0,1048.0,,,,,6037.0,,1.0,,,,7.0,34176000.0,-118317696.0,7276.0,,,,,,0100,261.0,BUR1YY,60373108.002004,396054.0,3101.0,,96438.0,0.0,,,,1.0,,,1946.0,,,50926.0,616810.0,2016.0,565884.0,6832.45,,,60373108002004.0
14477686,,,,3.0,3.0,,,3.0,,,3275.0,3275.0,,,,,6059.0,,3.0,2.0,632.0,True,,33638485.0,-117633571.0,6600.0,1.0,,,1.0,,122,261.0,,60590320.342012,12773.0,1286.0,,96996.0,0.0,,,,,,,1989.0,,,378084.0,698459.0,2016.0,320375.0,6957.5,,,60590320342012.0
13124285,,,,0.0,0.0,,,,,,644.0,644.0,,,,,6037.0,,,,,,,33968176.0,-118173270.0,,,,,,,070P,263.0,,60375338.061011,30399.0,3101.0,,96083.0,0.0,,,,,,,1985.0,,,,,2016.0,,351.54,,,
12705775,,,,3.0,3.0,,10.0,3.0,,,3696.0,3696.0,,,,,6037.0,,3.0,,,,2.0,33765278.0,-118365273.0,30078.0,1.0,,,,1.0,0104,261.0,RPRS20000&,60376704.051017,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1979.0,,,254331.0,1293301.0,2016.0,1038970.0,14660.85,,,60376704051017.0
12181378,,,,2.0,3.0,,4.0,2.0,,,1350.0,1350.0,,,,,6037.0,,2.0,,,,,33988580.0,-118296284.0,4809.0,,,,,,0100,261.0,LAR2,60372372.011,12447.0,3101.0,118208.0,96025.0,0.0,,,,1.0,,,1921.0,,,96304.0,319978.0,2016.0,223674.0,3901.37,,,60372372011000.0
14157217,,,,2.0,3.0,,,2.0,,,1050.0,1050.0,,,,,6059.0,,2.0,2.0,440.0,,,33927262.0,-117846282.0,3348.0,,,,,,122,261.0,,60590218.151035,17150.0,1286.0,,97037.0,0.0,,,,,,,2001.0,,,146351.0,510000.0,2016.0,363649.0,6805.46,,,60590218151035.0
14492304,,,,2.0,4.0,,,2.0,,,1897.0,1897.0,,,,,6059.0,,2.0,2.0,460.0,,,33633865.0,-117671271.0,5600.0,1.0,,,,1.0,122,261.0,,60590320.302001,12773.0,1286.0,,96995.0,7.0,,,,,,,1970.0,1.0,,126361.0,561558.0,2016.0,435197.0,5732.76,,,60590320302001.0
12142154,1.0,,,1.0,3.0,,6.0,1.0,,,1780.0,1780.0,,,,,6037.0,,1.0,,,,2.0,34123189.0,-118032781.0,7517.0,,,,,,0100,261.0,ARR1*,60374317.002001,50749.0,3101.0,,96268.0,0.0,,,,1.0,,,1941.0,,,202847.0,338070.0,2016.0,135223.0,4155.34,,,60374317002001.0
11751248,,,,2.0,2.0,,6.0,2.0,,,1296.0,1296.0,,,,,6037.0,,2.0,,,,7.0,34050536.0,-118339999.0,7401.0,,,,,,0100,261.0,LAR2,60372172.004007,12447.0,3101.0,274514.0,96000.0,0.0,,,,1.0,,,1941.0,,,36468.0,75089.0,2016.0,38621.0,1013.93,,,60372172004007.0
17201622,,,,2.0,3.0,,,2.0,,1224.0,1224.0,1224.0,,,1224.0,,6111.0,1.0,2.0,2.0,462.0,,,34270275.0,-118874478.0,5266.0,,,,,,1111,261.0,,61110076.102004,25974.0,2061.0,,97097.0,6.0,,,,,,,1973.0,1.0,,143778.0,239624.0,2016.0,95846.0,2723.14,,,61110076102004.0
12750725,,,,2.0,3.0,,6.0,2.0,,,1276.0,1276.0,,,,,6037.0,,2.0,,,,2.0,33897431.0,-118003896.0,5999.0,,,,,,0100,261.0,LMR1*,60375038.022004,5465.0,3101.0,,96190.0,0.0,,,,1.0,,,1955.0,,,134752.0,425160.0,2016.0,290408.0,5455.87,,,60375038022004.0
14023421,,,,2.0,3.0,,,2.0,,,1717.0,1717.0,,,,,6059.0,,2.0,2.0,462.0,,,33682419.0,-117908629.0,7739.0,1.0,,,,1.0,122,261.0,,60590639.021026,38032.0,1286.0,,96958.0,7.0,,,,,,,1957.0,1.0,,87438.0,315181.0,2016.0,227743.0,3960.3,,,60590639021026.0
12722908,1.0,,,4.0,6.0,,6.0,4.0,,,2580.0,,,2580.0,,,6037.0,,4.0,,,,2.0,33928298.0,-118100445.0,10126.0,,,,,,0200,246.0,NOR105,60375503.004003,53636.0,3101.0,,96193.0,0.0,,,,2.0,,,1980.0,,,185195.0,352890.0,2016.0,167695.0,4722.25,,,60375503004003.0
13016313,1.0,,,3.0,4.0,,8.0,3.0,,,1823.0,1823.0,,,,,6037.0,,3.0,,,,2.0,34149966.0,-117938162.0,7625.0,1.0,,,,1.0,0101,261.0,DUR17500*,60374300.034001,24435.0,3101.0,,96270.0,0.0,,,,1.0,,,1956.0,,,181489.0,375311.0,2016.0,193822.0,4864.73,,,60374300034001.0
14384664,,,,3.0,4.0,,,3.0,,,1546.0,1546.0,,,,,6059.0,,3.0,2.0,460.0,,,33595088.0,-117746023.0,3000.0,,,,,,122,261.0,,60590626.341002,37086.0,1286.0,,96974.0,0.0,,,,,,,1989.0,,,163030.0,317469.0,2016.0,154439.0,3189.42,,,60590626341002.0
10949146,1.0,,,2.0,3.0,,6.0,2.0,,,1954.0,1954.0,,,,,6037.0,,2.0,,,,2.0,34186549.0,-118328186.0,6240.0,,,,,,0100,261.0,BUR1*,60373109.001003,396054.0,3101.0,,96438.0,0.0,,,,1.0,,,1940.0,,,80670.0,115644.0,2016.0,34974.0,1326.07,,,60373109001003.0
10771571,1.0,,,2.0,3.0,,8.0,2.0,,,1507.0,1507.0,,,,,6037.0,,2.0,,,,2.0,34199708.0,-118588446.0,30051.0,,,,,,010C,266.0,LARD5,60371340.012,12447.0,3101.0,30731.0,96338.0,0.0,,,,1.0,,,1980.0,,,97000.0,331000.0,2016.0,234000.0,4052.16,,,60371340012000.0
14354171,,,,4.0,4.0,,,4.0,,,3243.0,3243.0,,,,,6059.0,,4.0,2.0,433.0,,,33699178.0,-117755892.0,4785.0,,,,,,1,261.0,,60590524.183039,52650.0,1286.0,403197.0,96954.0,0.0,,,,,,,2010.0,,,565111.0,1095922.0,2016.0,530811.0,15595.04,,,60590524183039.0
11695219,,,,1.0,2.0,,5.0,1.0,,,974.0,974.0,,,,,6037.0,,1.0,,,,,33993493.0,-118304771.0,5248.0,,,,,,0100,261.0,LAR2,60372325.001001,12447.0,3101.0,118208.0,96043.0,0.0,,,,1.0,,,1911.0,,,36365.0,171892.0,2016.0,135527.0,2125.46,,,60372325001001.0
11265712,1.0,,,3.0,5.0,,8.0,3.0,,,2846.0,2846.0,,,,,6037.0,,3.0,,,,2.0,34650338.0,-118161047.0,111686.0,,,,,,0100,261.0,LRA22*,60379007.051022,5534.0,3101.0,,97317.0,0.0,,,,1.0,,,1972.0,,,119796.0,135301.0,2016.0,15505.0,1760.11,,,60379007051022.0
11046889,1.0,,,3.0,3.0,,8.0,3.0,,,1703.0,1703.0,,,,,6037.0,,3.0,,,,2.0,34241300.0,-118463000.0,103300.0,,,,,,01DC,266.0,LARD3,60371171.012,12447.0,3101.0,13017.0,96369.0,0.0,,,,1.0,,,1995.0,,,220219.0,305855.0,2016.0,85636.0,3698.08,,,60371171012000.0
12954063,,,,2.0,3.0,,4.0,2.0,,,1819.0,1819.0,,,,,6037.0,,2.0,,,,7.0,34052549.0,-117918485.0,11702.0,,,,,,0100,261.0,WCR1YY,60374066.012014,14542.0,3101.0,,96523.0,0.0,,,,1.0,,,1947.0,,,113143.0,160190.0,2016.0,47047.0,2068.38,,,60374066012014.0
11005354,,,,2.0,3.0,,8.0,2.0,,,1458.0,1458.0,,,,,6037.0,,2.0,,,,2.0,34242061.0,-118270453.0,14395.0,,,,,,0100,261.0,LARS,60371013.002003,12447.0,3101.0,27328.0,96284.0,0.0,,,,1.0,,,1957.0,,,46989.0,67463.0,2016.0,20474.0,935.33,,,60371013002003.0
13059378,1.0,,,3.0,4.0,,8.0,3.0,,,2933.0,2933.0,,,,,6037.0,,3.0,,,,2.0,34014902.0,-117794440.0,9801.0,1.0,,,,1.0,0101,261.0,LCRPD20000,60374033.202002,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1991.0,,,284823.0,511233.0,2016.0,226410.0,6678.01,,,60374033202002.0
13991616,,,,1.5,4.0,,,1.5,,,1288.0,1288.0,,,,,6059.0,,1.0,1.0,360.0,,,33804500.0,-117971740.0,7345.0,,,,,,122,261.0,,60590878.062001,,1286.0,,97023.0,7.0,,1.0,,,,,1955.0,1.0,,24386.0,47567.0,2016.0,23181.0,1004.86,,,60590878062001.0
10986737,1.0,,,3.0,3.0,,8.0,3.0,,,1497.0,1497.0,,,,,6037.0,,3.0,,,,2.0,34273300.0,-118406000.0,140617.0,,,,,,010C,266.0,LARD3,60371041.052001,12447.0,3101.0,40215.0,96361.0,0.0,,,,1.0,,,1989.0,,,157607.0,215879.0,2016.0,58272.0,2737.49,,,60371041052001.0
12535522,,,,1.0,2.0,,6.0,1.0,,,1208.0,1208.0,,,,,6037.0,,1.0,,,,7.0,33770021.0,-118146565.0,5100.0,,,,,,0100,261.0,LBR1N,60375771.002003,46298.0,3101.0,272933.0,96246.0,0.0,,,,1.0,,,1927.0,,,62036.0,310217.0,2016.0,248181.0,3760.89,,,60375771002003.0
12860591,1.0,,,2.0,3.0,,7.0,2.0,,,1668.0,1668.0,,,,,6037.0,,2.0,,,,2.0,34000692.0,-117821380.0,72082.0,,,,,,012C,266.0,LCC3,60374033.23101,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,2008.0,,,480500.0,680000.0,2016.0,199500.0,7825.55,,,60374033231010.0
14616714,,,,1.0,1.0,,,1.0,,,752.0,752.0,,,,,6059.0,,1.0,1.0,0.0,,,33699200.0,-117898000.0,,,,,,,34,266.0,,60590741.073014,47568.0,1286.0,,97004.0,0.0,,,,,,,1984.0,,,84335.0,133238.0,2016.0,48903.0,1827.46,,,60590741073014.0
14384198,,,,2.0,2.0,,,2.0,,,1037.0,1037.0,,,,,6059.0,,2.0,1.0,398.0,,,33596381.0,-117749218.0,3150.0,,,,,,122,261.0,,60590626.492,52842.0,1286.0,,96969.0,5.0,,,,,,,1985.0,1.0,,97118.0,507625.0,2016.0,410507.0,5962.28,,,60590626492000.0
14221845,,,,3.0,4.0,,,3.0,,,2721.0,2721.0,,,,,6059.0,,3.0,2.0,507.0,,,33817991.0,-117823318.0,8100.0,,,,,,122,261.0,,60590758.111014,33252.0,1286.0,,97065.0,8.0,,,,,,,1965.0,2.0,,93462.0,118637.0,2016.0,25175.0,1499.46,,,60590758111014.0
10809548,,,,1.0,3.0,,6.0,1.0,,,1428.0,1428.0,,,,,6037.0,,1.0,,,,2.0,34159122.0,-118607046.0,6525.0,,,,,,0100,261.0,LAR1,60371374.012002,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1950.0,,,117612.0,588072.0,2016.0,470460.0,7210.8,,,60371374012002.0
11621912,1.0,,,3.0,2.0,,11.0,3.0,,,2111.0,2111.0,,,,,6037.0,,3.0,,,,2.0,34062400.0,-118410000.0,19791.0,1.0,,,,1.0,010C,266.0,BHR4*,60377010.004005,10389.0,3101.0,,96088.0,0.0,,,,1.0,,,1982.0,,,344316.0,642281.0,2016.0,297965.0,7474.87,,,60377010004005.0
12379361,,,,2.0,3.0,,6.0,2.0,,,1159.0,1159.0,,,,,6037.0,,2.0,,,,7.0,34010508.0,-118127647.0,5034.0,,,,,,0100,261.0,LCR1*,60375319.022027,17882.0,3101.0,,96003.0,0.0,,,,1.0,,,1941.0,,,31884.0,56300.0,2016.0,24416.0,1267.06,,,60375319022027.0
14137030,,,,1.0,3.0,,,1.0,,,1581.0,1581.0,,,,,6059.0,,1.0,1.0,360.0,,,33884241.0,-117918237.0,5100.0,,,,,,122,261.0,,60590114.012004,24812.0,1286.0,,97039.0,6.0,,,,,,,1927.0,1.0,,30663.0,172556.0,2016.0,141893.0,2139.74,,,60590114012004.0
14744676,,,,2.5,2.0,,,2.5,,,1444.0,1444.0,,,,,6059.0,,2.0,2.0,0.0,,,33899225.0,-117964772.0,,,,,,,34,266.0,,60590017.073002,24812.0,1286.0,,97041.0,0.0,,1.0,,,,,1981.0,,,133056.0,392583.0,2016.0,259527.0,4519.26,,,60590017073002.0
11578897,,,,2.0,3.0,,6.0,2.0,,,1319.0,1319.0,,,,,6037.0,,2.0,,,,7.0,34036599.0,-118480834.0,6107.0,,,,,,0100,261.0,SMR1*,60377016.013013,26964.0,3101.0,761541.0,96150.0,0.0,,,,1.0,,,1948.0,,,292210.0,1461052.0,2016.0,1168842.0,17223.4,,,60377016013013.0
14041650,5.0,,,2.0,3.0,,,2.0,,,1270.0,1270.0,,,,,6059.0,1.0,2.0,2.0,400.0,,6.0,33729532.0,-118013803.0,6090.0,,,,,,122,261.0,,60590994.061001,25218.0,1286.0,,96965.0,6.0,,,,,,,1964.0,1.0,,86126.0,308373.0,2016.0,222247.0,3585.74,,,60590994061001.0
14126048,5.0,,,2.0,3.0,,,2.0,,,1247.0,1247.0,,,,,6059.0,,2.0,2.0,400.0,,6.0,33849815.0,-118023953.0,7626.0,,,,,,122,261.0,,60591103.012004,10608.0,1286.0,,96180.0,6.0,,,,,,,1955.0,1.0,,62538.0,288520.0,2016.0,225982.0,3446.9,,,60591103012004.0
13949986,,,,2.0,3.0,,,2.0,,,1271.0,1271.0,,,,,6059.0,,2.0,1.0,388.0,,,33761704.0,-117968603.0,7200.0,,,,,,122,261.0,,60590889.011007,24832.0,1286.0,,97051.0,5.0,,,,,,,1959.0,1.0,,78940.0,268651.0,2016.0,189711.0,3395.92,,,60590889011007.0
11059911,,,,2.0,3.0,,6.0,2.0,,,1217.0,1217.0,,,,,6037.0,,2.0,,,,2.0,34246938.0,-118493591.0,7801.0,,,,,,0100,261.0,LARS,60371173.021001,12447.0,3101.0,33183.0,96369.0,0.0,,,,1.0,,,1956.0,,,131878.0,356493.0,2016.0,224615.0,4312.99,,,60371173021001.0
11476682,,,,5.0,7.0,,6.0,5.0,,,4099.0,,,4099.0,,,6037.0,,5.0,,,,,33919667.0,-118416670.0,4260.0,,,,,,0300,247.0,ESCRS*,60376201.021023,55753.0,3101.0,,96103.0,0.0,,,,3.0,,,1986.0,,,368623.0,406082.0,2016.0,37459.0,4763.44,,,60376201021023.0
12042901,,,,1.0,1.0,,6.0,1.0,,,610.0,610.0,,,,,6037.0,,1.0,,,,7.0,34225100.0,-118249000.0,103966.0,,,,,,010E,266.0,,60373004.001007,45457.0,3101.0,273400.0,96330.0,0.0,,,,1.0,,,1977.0,,,85049.0,215131.0,2016.0,130082.0,2388.63,,,60373004001007.0
10760535,1.0,,,4.0,5.0,,9.0,4.0,,,3779.0,3779.0,,,,,6037.0,,4.0,,,,2.0,34138135.0,-118610758.0,14244.0,,,,,,010D,269.0,LCA11*,60378001.012012,37688.0,3101.0,,96337.0,0.0,,,,1.0,,,1987.0,,,377912.0,673588.0,2016.0,295676.0,7987.39,,,60378001012012.0
12747975,,,,3.0,5.0,,5.0,3.0,,,2107.0,,,2107.0,,,6037.0,,3.0,,,,7.0,33904428.0,-118074480.0,7913.0,,,,,,0300,247.0,NOR3YY,60375522.003026,53636.0,3101.0,,96193.0,0.0,,,,3.0,,,1934.0,,,130249.0,273153.0,2016.0,142904.0,3906.49,,,60375522003026.0
11898529,,,,2.0,2.0,,7.0,2.0,,,1070.0,1070.0,,,,,6037.0,,2.0,,,,20.0,34092700.0,-118131000.0,,,,,,,010C,266.0,ALCP,60374810.012,50677.0,3101.0,,96531.0,0.0,,,,1.0,,,2012.0,,,191193.0,445633.0,2016.0,254440.0,5169.77,Y,14.0,60374810012000.0
12285898,,,,2.0,3.0,,4.0,2.0,,,1228.0,1228.0,,,,,6037.0,,2.0,,,,2.0,33900987.0,-118214002.0,4183.0,,,,,,0100,261.0,CORH*,60375416.053002,24174.0,3101.0,,96091.0,0.0,,,,1.0,,,1981.0,,,74802.0,159154.0,2016.0,84352.0,3006.79,,,60375416053002.0
12403450,,,,3.0,4.0,,8.0,3.0,,,2848.0,2848.0,,,,,6037.0,,3.0,,,,2.0,33873719.0,-118043508.0,6649.0,,,,,,0100,261.0,CERS6500,60375545.112005,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1972.0,,,215074.0,412774.0,2016.0,197700.0,4883.53,,,60375545112005.0
14663770,,,,3.0,2.0,,,3.0,,,1590.0,1590.0,,,,,6059.0,,3.0,2.0,0.0,,,33732742.0,-117794693.0,,,,,,,34,266.0,,60590525.243011,27491.0,1286.0,,97018.0,0.0,,,,,,,1989.0,,,149464.0,447300.0,2016.0,297836.0,5068.52,,,60590525243011.0
13074108,1.0,,,8.0,6.0,,,8.0,,,7513.0,7513.0,,,,,6037.0,,8.0,,,,2.0,33976013.0,-117812008.0,51413.0,,,,,,0100,261.0,LCR140000*,60374033.244004,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,2015.0,,,1596980.0,2126849.0,2016.0,529869.0,24008.66,,,
12819117,,,,2.0,2.0,,4.0,2.0,,,1788.0,1788.0,,,,,6037.0,,2.0,,,,7.0,34013177.0,-117962390.0,6008.0,,,,,,0100,261.0,LCA175,60374085.011003,45602.0,3101.0,,96489.0,0.0,,,,1.0,,,1955.0,,,175300.0,460000.0,2016.0,284700.0,5482.33,,,60374085011003.0
12033330,1.0,,,3.0,2.0,,7.0,3.0,,,1056.0,1056.0,,,,,6037.0,,3.0,,,,2.0,34107180.0,-118317919.0,10719.0,,,,,,010C,266.0,LARD1.5,60371895.001008,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1982.0,,,160000.0,524000.0,2016.0,364000.0,6285.55,,,60371895001008.0
12178681,,,,2.0,1.0,,4.0,2.0,,,1356.0,1356.0,,,,,6037.0,,2.0,,,,7.0,34236409.0,-118228269.0,6364.0,,,,,,0100,261.0,LCR11L,60373001.001008,396551.0,3101.0,,96330.0,0.0,,,,1.0,,,1952.0,,,47398.0,78016.0,2016.0,30618.0,1054.52,,,60373001001008.0
12172060,,,,2.0,3.0,,4.0,2.0,,,1561.0,1561.0,,,,,6037.0,,2.0,,,,7.0,34175754.0,-118120297.0,7882.0,,,,,,0100,261.0,LCR171/2,60374613.005008,,3101.0,,96292.0,0.0,,,,1.0,,,1939.0,,,146460.0,732316.0,2016.0,585856.0,8570.6,,,60374613005008.0
12066050,1.0,,,2.0,2.0,,8.0,2.0,,,1142.0,1142.0,,,,,6037.0,,2.0,,,,2.0,34153400.0,-118252000.0,22231.0,,,,,,010C,266.0,,60373019.004004,45457.0,3101.0,273257.0,96325.0,0.0,,,,1.0,,,1970.0,,,95101.0,174350.0,2016.0,79249.0,1966.36,,,60373019004004.0
11192944,1.0,,,3.0,4.0,,8.0,3.0,,,2157.0,2157.0,,,,,6037.0,,3.0,,,,2.0,34582319.0,-118147633.0,8539.0,,,,,,0100,261.0,,60379104.011019,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,1990.0,,,148294.0,185365.0,2016.0,37071.0,3474.19,,,60379104011019.0
